iso3_d,sector,trade_value,predicted,gap,ratio,gdp_d
IND,Énergie & ressources,1073857274.46325,559720092.2283597,-514137182.2348902,0.5212239145170634,1436364681977.5505
IRL,Énergie & ressources,67218849.861,92845253.63172787,25626403.770727873,1.3812383553678769,232162097674.95697
IRN,Énergie & ressources,666571.0406666667,143968569.91386077,143301998.8731941,215.98383537615365,344534721003.3674
IRQ,Énergie & ressources,246740.2035,56762355.43681763,56515615.23331763,230.04907441773116,151164645688.28207
ISL,Énergie & ressources,13977399.32125,3979307.3139645276,-9998092.007285472,0.2846958309271984,16008018592.843403
ISR,Énergie & ressources,9925717.8665,71796349.09568511,61870631.22918511,7.233365894672754,223326660613.80545
ITA,Énergie & ressources,680143964.69875,985853312.6900527,305709347.9913027,1.4494774104578105,1901610632648.8
JAM,Énergie & ressources,2139794.041,2682232.30854053,542438.2675405298,1.2535002234546972,12552978795.89915
JOR,Énergie & ressources,260291.68825,5846167.348838843,5585875.660588844,22.460061587613307,24163766903.15655
JPN,Énergie & ressources,4170821071.8900003,3528134474.3855677,-642686597.5044327,0.8459088542934784,4939560442460.044
KAZ,Énergie & ressources,924305.5495,45549208.09739955,44624902.547899544,49.27938398946024,121333128361.47089
KEN,Énergie & ressources,81000.4795,9610511.40917405,9529510.92967405,118.64758663773156,40423708289.42675
KGZ,Énergie & ressources,19847.26625,952625.9762336457,932778.7099836457,47.99784334195878,4697127557.68083
KHM,Énergie & ressources,14032.204,2291419.61136242,2277387.40736242,163.2971991685996,11573241535.360514
KOR,Énergie & ressources,2353652131.3015,504356497.2296933,-1849295634.0718064,0.21428676333354288,1066859287447.412
KWT,Énergie & ressources,305674.74775,38872554.80076679,38566880.05301679,127.16966346385671,107055218638.69104
LBN,Énergie & ressources,2928182.834,9394950.316352945,6466767.482352945,3.208457548232777,34607492062.86811
LBR,Énergie & ressources,40315.0,289601.23487332935,249286.23487332935,7.183461115548291,1979962157.8947368
LCA,Énergie & ressources,6796412.21,186644.9417128514,-6609767.268287148,0.027462275086585927,1299811532.163742
LKA,Énergie & ressources,2146725.2125,13107461.789265206,10960736.576765206,6.10579393810758,49475265502.782616
LTU,Énergie & ressources,129906.714,11281228.813064216,11151322.099064216,86.84099894224262,34977712608.579956
LUX,Énergie & ressources,7359.146000000001,15697964.010895554,15690604.864895554,2133.123056791583,48386731059.137184
LVA,Énergie & ressources,6899756.709,7128189.9313813895,228433.2223813897,1.0331074314668838,23386491679.125874
MAC,Énergie & ressources,44240.792499999996,8489329.54778078,8445088.75528078,191.88918344491185,28347347035.955383
MAR,Énergie & ressources,8437663.20175,22537117.71994076,14099454.51819076,2.6710141399417893,82608476197.29503
MDG,Énergie & ressources,13016.523666666668,1636580.5175290143,1623563.9938623477,125.73099849386418,8964509634.5584
MDV,Énergie & ressources,11941.524666666666,445356.5602529623,433415.0355862956,37.29478208893389,2509866097.417894
MEX,Énergie & ressources,425904440.49375,397976126.5318972,-27928313.96185279,0.9344258680903267,1016799065264.309
MLI,Énergie & ressources,30820.478750000002,1798526.3864044955,1767705.9076544954,58.35491398408259,9735939400.543306
MLT,Énergie & ressources,7490.6975,1910636.501672871,1903145.804172871,255.06790277846233,8515941255.10033
MMR,Énergie & ressources,360888.144,10131081.386476696,9770193.242476696,28.072635676490098,37615002449.36255
MNE,Énergie & ressources,1881.228,967188.4916054116,965307.2636054116,514.1261408002707,4284671224.960663
MNG,Énergie & ressources,139073.012,1591025.7480204932,1451952.7360204933,11.440219242684506,6836734464.351098
MOZ,Énergie & ressources,2481.791333333333,2514967.0658170544,2512485.2744837212,1013.3676558694249,11327659317.685528
MUS,Énergie & ressources,439.742,2177965.038017378,2177525.296017378,4952.824697248337,9306781427.429026
MWI,Énergie & ressources,316.112,962314.3123264002,961998.2003264002,3044.219492858228,4998581620.827437
MYS,Énergie & ressources,13555876.92875,80818772.0148697,67262895.08611971,5.961899214610388,224427209064.9613
NAM,Énergie & ressources,318090.746,2044622.8097271482,1726532.063727148,6.427797210193434,9272391019.900103
NER,Énergie & ressources,2048.432,857165.0202057965,855116.5882057964,418.449340864523,5311500817.432625
NGA,Énergie & ressources,422893.69725,99027871.73987934,98604978.04262935,234.1672916476159,304511888970.06757
NIC,Énergie & ressources,417647.4005,1673305.61122442,1255658.21072442,4.006503115357999,8889334191.781103
NLD,Énergie & ressources,1475343819.2172499,411118644.902156,-1064225174.3150939,0.27865955009746596,752052767321.7959
NPL,Énergie & ressources,4870.014,2814731.5210304256,2809861.5070304256,577.971956760376,14416644082.806616
NZL,Énergie & ressources,18029203.684750002,52561574.30723957,34532370.62248957,2.9153575069817848,138893598814.50385
OMN,Énergie & ressources,3613028.8559999997,15825239.551905483,12212210.695905484,4.380047927274425,51212853329.68311
PAK,Énergie & ressources,12505063.9165,51827242.7355112,39322178.8190112,4.144500426513369,178750333109.22968
PAN,Énergie & ressources,38337486.75825,8442679.796584673,-29894806.961665325,0.22021995990041937,32318856331.57895
PER,Énergie & ressources,48169810.43575,47525950.34350114,-643860.092248857,0.9866335348546232,132682025737.53189
PHL,Énergie & ressources,164515135.448,59072622.258455195,-105442513.18954483,0.3590710489803346,189660303192.66888
POL,Énergie & ressources,96157449.22525,182210194.05851054,86052744.83326054,1.8949150120619456,406677642697.9287
PRT,Énergie & ressources,168164.46325,87630612.44610962,87462447.98285963,521.1006579662105,205359344650.49246
PRY,Énergie & ressources,1445.982,6835921.50201862,6834475.52001862,4727.528767314268,23979335820.93599
QAT,Énergie & ressources,68145344.0755,41933489.450360626,-26211854.62513937,0.615353697589397,108661541282.5332
ROU,Énergie & ressources,28412110.3205,55249929.50827124,26837819.18777124,1.944590841195176,145739351714.37265
RUS,Énergie & ressources,19282370.45275,650501957.1777252,631219586.7249752,33.73558032046586,1257722978264.4758
SAU,Énergie & ressources,46199332.389,242327827.30181578,196128494.91281578,5.245266863629261,490566252148.79987
SDN,Énergie & ressources,65632.5,13445980.749534966,13380348.249534966,204.86772177709162,52988404695.579956
SEN,Énergie & ressources,443322.6595,3006935.783769221,2563613.124269221,6.78272522131078,14774400983.002113
SGP,Énergie & ressources,19958374.728,89323979.83458725,69365605.10658725,4.475513715516768,215870703947.69073
SLE,Énergie & ressources,48166.22,405912.9285423414,357746.70854234137,8.427336181712855,2707559937.04345
SLV,Énergie & ressources,306315.976,4730709.63035097,4424393.65435097,15.443888014352112,18435658073.68421
SRB,Énergie & ressources,129884.89099999999,14178557.079348354,14048672.188348353,109.16248202686143,44448472088.17391
SUR,Énergie & ressources,141510.6275,548893.4952707097,407382.86777070974,3.878814651363974,3114133438.982385
SVK,Énergie & ressources,2118730.9135,28500680.54384792,26381949.63034792,13.451769812886115,77442187428.80673
SVN,Énergie & ressources,47434094.0145,14566733.092765978,-32867360.92173402,0.30709415654303657,41742198253.1651
SWE,Énergie & ressources,120115312.2105,233619176.28724784,113503864.07674783,1.9449574911634437,454261944284.79596
SWZ,Énergie & ressources,16059.53,662430.7833194234,646371.2533194234,41.24845392856599,3512144077.329817
SYR,Énergie & ressources,24047.0,5990883.326241597,5966836.326241597,249.13225459481833,26439983632.0783
TCA,Énergie & ressources,178171.1185,87766.98315883924,-90404.13534116077,0.49259938365846445,710301865.5555556
TCD,Énergie & ressources,3427.855,1542854.5053837618,1539426.6503837619,450.0932814788729,8362445921.23549
THA,Énergie & ressources,9163208.77425,105545758.94685973,96382550.17260973,11.518427828847384,298123706892.40063
TKM,Énergie & ressources,333579.35075,6233704.849540936,5900125.498790936,18.68732232833191,21821979294.570087
TTO,Énergie & ressources,227538091.01125002,5060279.710213439,-222477811.30103657,0.022239264150120897,19762073024.33768
TUN,Énergie & ressources,47613.7825,9530261.86161313,9482648.07911313,200.15763002263327,37507292208.633194
TUR,Énergie & ressources,292841995.73300004,308052360.3071951,15210364.574195087,1.0519405167149019,646191406607.6942
TZA,Énergie & ressources,40001.2335,7066991.874105766,7026990.640605766,176.66934881160017,31545069334.02875
UGA,Énergie & ressources,1310.848,3304658.5158938165,3303347.6678938163,2521.0081686769304,16642504225.369423
UKR,Énergie & ressources,51999454.49425,36425374.66738801,-15574079.826861992,0.7004953229156636,109414863742.39967
URY,Énergie & ressources,413840.331,11815533.534203952,11401693.203203952,28.550947428572282,35882466489.439926
USA,Énergie & ressources,119972084830.947,119972084830.94475,-0.00225830078125,0.9999999999999811,14942205598786.13
UZB,Énergie & ressources,20799.603,11291124.1468509,11270324.5438509,542.8528682422882,39998400658.82679
VCT,Énergie & ressources,5637.8925,78588.22589053889,72950.33339053889,13.939291302652345,638996871.3450292
VEN,Énergie & ressources,7654826.2255,98502367.30035096,90847541.07485096,12.868008286356227,245228688291.0486
VNM,Énergie & ressources,160755690.6915,32916388.761178456,-127839301.93032154,0.2047603330220329,116983957985.87148
YEM,Énergie & ressources,13377.5,6546577.292226588,6533199.792226588,489.3722513344488,25019335070.276066
ZAF,Énergie & ressources,19268213.855750002,102912557.79441668,83644343.93866667,5.341053330882852,285599691793.8259
ZMB,Énergie & ressources,5818.52575,3500922.771626028,3495104.245876028,601.685533767042,16347802735.99345
ZWE,Énergie & ressources,147.0,2529809.288565493,2529662.288565493,17209.58699704417,12530815792.805485
